,Title,Date,Id,Summary,URL
32,Epilegomena to the study of semiclassical orthogonal polynomials,2023-07-19 14:02:31+00:00,http://arxiv.org/abs/2307.10331v2,"In his monograph [Classical and quantum orthogonal polynomials in one
variable, Cambridge University Press, 2005 (paperback edition 2009)], Ismail
conjectured that certain structure relations involving the Askey-Wilson
operator characterize proper subsets of the set of all
$\mathcal{D}_q$-classical orthogonal polynomials, here to be understood as the
Askey-Wilson polynomials and their limit cases. In this paper we give two
characterization theorems for $\mathcal{D}_q$-semiclassical (and classical)
orthogonal polynomials in consonance with the pioneering works by Maroni [Ann.
Mat. Pura. Appl. (1987)] and Bonan, Lubinsky, and Nevai [SIAM J. Math. Anal. 18
(1987)] for the standard derivative, re-establishing in this context the
perfect ""symmetry"" between the standard derivative and the Askey-Wilson
operator. As an application, we present a sequence of
$\mathcal{D}_q$-semiclassical orthogonal polynomials of class two that
disproves Ismail's conjectures. Further results are presented for Hahn's
operator.",http://arxiv.org/pdf/2307.10331v2
33,Sharing EPR steering between sequential pairs of observers,2023-07-19 12:06:04+00:00,http://arxiv.org/abs/2307.09928v1,"The recycling of quantum correlations has attracted widespread attention both
theoretically and experimentally. Previous works show that bilateral sharing of
nonlocality is impossible under mild measurement strategy and 2-qubit entangled
state can be used to witness entanglement arbitrary many times by sequential
and independent pairs of observers. However, less is known about the bilateral
sharing of EPR steering yet. Here, we aim at investigating the EPR steering
sharing between sequential pairs of observers. We show that an unbounded number
of sequential Alice-Bob pairs can share the EPR steering as long as the
initially shared state is an entangled two-qubit pure state. The claim is also
true for particular class of mixed entangled states.",http://arxiv.org/pdf/2307.09928v1
34,"Choi matrices revisited, II",2023-07-18 13:27:58+00:00,http://arxiv.org/abs/2307.09247v1,"In this paper, we consider all possible variants of Choi matrices of linear
maps, and show that they are determined by non-degenerate bilinear forms on the
domain space. We will do this in the setting of finite dimensional vector
spaces. In case of matrix algebras, we characterize all variants of Choi
matrices which retain the usual correspondences between $k$-superpositivity and
Schmidt number $\le k$ as well as $k$-positivity and $k$-block-positivity. We
also compare de Pillis' definition [Pacific J. Math. 23 (1967), 129--137] and
Choi's definition [Linear Alg. Appl. 10 (1975), 285--290], which arise from
different bilinear forms.",http://arxiv.org/pdf/2307.09247v1
35,How is ChatGPT's behavior changing over time?,2023-07-18 06:56:08+00:00,http://arxiv.org/abs/2307.09009v2,"GPT-3.5 and GPT-4 are the two most widely used large language model (LLM)
services. However, when and how these models are updated over time is opaque.
Here, we evaluate the March 2023 and June 2023 versions of GPT-3.5 and GPT-4 on
several diverse tasks: 1) math problems, 2) sensitive/dangerous questions, 3)
opinion surveys, 4) multi-hop knowledge-intensive questions, 5) generating
code, 6) US Medical License tests, and 7) visual reasoning. We find that the
performance and behavior of both GPT-3.5 and GPT-4 can vary greatly over time.
For example, GPT-4 (March 2023) was reasonable at identifying prime vs.
composite numbers (84% accuracy) but GPT-4 (June 2023) was poor on these same
questions (51% accuracy). This is partly explained by a drop in GPT-4's amenity
to follow chain-of-thought prompting. Interestingly, GPT-3.5 was much better in
June than in March in this task. GPT-4 became less willing to answer sensitive
questions and opinion survey questions in June than in March. GPT-4 performed
better at multi-hop questions in June than in March, while GPT-3.5's
performance dropped on this task. Both GPT-4 and GPT-3.5 had more formatting
mistakes in code generation in June than in March. Overall, our findings show
that the behavior of the ""same"" LLM service can change substantially in a
relatively short amount of time, highlighting the need for continuous
monitoring of LLMs.",http://arxiv.org/pdf/2307.09009v2
36,A mixed policy to improve performance of language models on math problems,2023-07-17 18:27:49+00:00,http://arxiv.org/abs/2307.08767v1,"When to solve math problems, most language models take a sampling strategy to
predict next word according conditional probabilities. In the math reasoning
step, it may generate wrong answer. Considering math problems are
deterministic, we propose a mixed policy exploration approach to solve math
problems with reinforcement learning. In peculiar, we propose a two level token
exploration policy: the abstract level explores next token with probability and
the second level is deterministic. Specifically, the abstract level policy will
decide whether the token is operator or operand with probability sampling,
while the second level is deterministic to select next token with the highest
score in a greedy way. We test our method on GSM8K dataset with GPT-2 model,
and demonstrate more than $2\%$ performance gain. Our implementation is
available at https://github.com/vividitytech/math_lm_rl.",http://arxiv.org/pdf/2307.08767v1
37,"Knot groups, quandle extensions and orderability",2023-07-17 16:14:52+00:00,http://arxiv.org/abs/2307.08605v1,"This paper gives a new way of characterizing L-space $3$-manifolds by using
orderability of quandles. Hence, this answers a question of Adam Clay et al.
[Question 1.1 of Canad. Math. Bull. 59 (2016), no. 3, 472-482]. We also
investigate both the orderability and circular orderability of dynamical
extensions of orderable quandles. We give conditions under which the
conjugation quandle on a group, as an extension of the conjugation of a
bi-orderable group by the conjugation of a right orderable group, is right
orderable. We also study the right circular orderability of link quandles. We
prove that the $n$-quandle $Q_n(L)$ of the link quandle of $L$ is not right
circularly orderable and hence it is not right orderable. But on the other
hand, we show that there are infinitely many links for which the $p$-enveloping
group of the link quandle is right circularly orderable for any prime integer
$p$.",http://arxiv.org/pdf/2307.08605v1
38,GRAPE optimization for open quantum systems with time-dependent decoherence rates driven by coherent and incoherent controls,2023-07-17 13:37:18+00:00,http://arxiv.org/abs/2307.08479v1,"The GRadient Ascent Pulse Engineering (GRAPE) method is widely used for
optimization in quantum control. GRAPE is gradient search method based on exact
expressions for gradient of the control objective. It has been applied to
coherently controlled closed and open quantum systems. In this work, we adopt
GRAPE method for optimizing objective functionals for open quantum systems
driven by both coherent and incoherent controls. In our case, the tailored or
engineered environment acts on the system as control via it time-dependent
decoherence rates $\gamma_k(t)$ or, equivalently, via it spectral density of
the environment $n_\omega(t)$. To develop GRAPE approach for this problem, we
compute gradient of various objectives for general N-level open quantum systems
both for piecewise class of control. The case of a single qubit is considered
in details and solved analytically. For this case, an explicit analytical
expression for evolution and objective gradient is obtained via diagonalization
of a $3\times 3$ matrix determining the system's dynamics in the Bloch ball.
The diagonalization is obtained by solving a cubic equation via Cardano's
method. The efficiency of the algorithm is demonstrated through numerical
simulations for the state-to-state transition problem and its complexity is
estimated.",http://arxiv.org/pdf/2307.08479v1
39,Global Existence and Aggregation of Chemotaxis-fluid Systems in Dimension Two,2023-07-17 07:46:06+00:00,http://arxiv.org/abs/2307.08295v3,"To describe the cellular self-aggregation phenomenon, some strongly coupled
PDEs named as Keller-Segel (KS) and Patlak-Keller-Segel (PKS) systems were
proposed in 1970s. Since KS and PKS systems possess relatively simple
structures but admit rich dynamics, plenty of scholars have studied them and
obtained many significant results. However, the cells in general direct their
movement in liquid. As a consequence, it seems more realistic to consider the
influence of ambient fluid flow on the chemotactic mechanism.
  Motivated by this, He et al. (SIAM J. Math. Anal., Vol. 53, No. 3, 2021)
proposed a coupled Patlak-Keller-Segel-Navier-Stokes system that features the
effect of the friction induced by the cells on the ambient fluid flow. In their
pioneer work, the global existence of solutions of such system in 2D was
established when the initial mass is strictly less than a threshold, which is
referred to as the subcritical case. The last two authors and Zhou (Indiana
Univ. Math. J., Vol. 72, No. 1, 2023) extended their result to the critical
case. To our best knowledge, this system has only been studied in either the
whole space or periodic domains.
  In this paper, we consider the chemotaxis-fluid system in two-dimensional
bounded domains, in which the boundary conditions are Neumann conditions for
the cell density and the chemical concentration, and the Navier slip boundary
condition with zero friction for the fluid velocity. We prove that the solution
of the system exists globally in time with the subcritical mass. Concerning the
critical mass case, we construct the boundary spot equilibrium rigorously via
the inner-outer gluing method.
  In particular, we develop the global $W^{2,p}$ theory for the 2D stationary
Stokes system subject to Navier boundary conditions and further establish
semigroup estimates of the nonstationary counterpart by analyzing the Stokes
eigenvalue problem.",http://arxiv.org/pdf/2307.08295v3
40,Local existence of solutions to 3D Prandtl equations with a special structure,2023-07-16 12:53:31+00:00,http://arxiv.org/abs/2307.08030v1,"In this paper, we consider the 3D Prandtl equation in a periodic domain and
prove the local existence and uniqueness of solutions by the energy method in a
polynomial weighted Sobolev space. Compared to the existence and uniqueness of
solutions to the classical Prandtl equations where the Crocco transform has
always been used with the general outer flow $U\neq\text{constant}$, this
Crocco transform is not needed here for 3D Prandtl equations. We use the skill
of cancellation mechanism and construct a new unknown function to show that the
existence and uniqueness of solutions to 3D Prandtl equations (cf. Masmoudi and
Wong, Comm. Pure Appl. Math., 68(10)(2015), 1683-1741) which extends from the
two dimensional case in \cite {12} to the present three dimensional case with a
special structure.",http://arxiv.org/pdf/2307.08030v1
41,Local weighted topological pressure,2023-07-16 12:24:58+00:00,http://arxiv.org/abs/2307.08021v1,"In [D. Feng, W. Huang, Variational principle for weighted topological
pressure. J. Math. Pures Appl. (2016)], the authors studied weighted
topological pressure and established a variational principle for it. In this
paper, we introduce the notion of local weighted topological pressure and
generalize Feng and Huang's main results to localized version.",http://arxiv.org/pdf/2307.08021v1
